taxid,rank,date,shield_no,timestamp: 2025-03-26
949856,POLICE OFFICER,7/6/2011,7688
918640,POLICE OFFICER,4/15/1997,26928
918640,DETECTIVE,12/24/2001,3212
918640,SERGEANT,9/24/2004,1948
918640,SGT DET SQUAD,10/26/2007,
918640,LIEUTENANT,6/26/2009,
918640,CAPTAIN,6/28/2013,
918640,DEPUTY INSPECTOR,10/25/2024,
940079,POLICE OFFICER,1/9/2006,28275
940079,SERGEANT,8/31/2015,3910
979135,POLICE OFFICER,4/24/2024,22110
946622,POLICE OFFICER,7/8/2008,16919
948872,POLICE OFFICER,7/6/2010,11863
940080,POLICE OFFICER,1/9/2006,13608
940080,DETECTIVE,12/19/2014,4175
940080,SERGEANT,3/27/2018,1268
958491,POLICE OFFICER,7/8/2015,19819
958491,SERGEANT,6/30/2023,2506
959591,POLICE OFFICER,10/7/2015,15883
946915,POLICE OFFICER,7/8/2008,24017
943159,POLICE OFFICER,1/10/2007,10985
943159,SERGEANT,6/25/2014,3962
966539,POLICE OFFICER,10/24/2018,17241
936468,POLICE OFFICER,1/10/2005,2995
936468,DETECTIVE,3/27/2015,5220
938984,POLICE OFFICER,7/11/2005,8259
969646,POLICE OFFICER,11/2/2020,23503
951675,POLICE OFFICER,1/9/2012,17456
951675,DETECTIVE,1/25/2019,4777
965041,POLICE OFFICER,1/10/2018,24547
967479,POLICE OFFICER,4/15/2019,11162
967479,POLICE OFFICER,11/23/2022,11187
938353,POLICE OFFICER,7/11/2005,29631
973347,POLICE OFFICER,12/29/2021,30356
952667,POLICE OFFICER,7/11/2012,1731
960450,POLICE OFFICER,1/6/2016,18012
969044,POLICE OFFICER,1/6/2020,24534
966027,POLICE OFFICER,7/2/2018,10743
971035,POLICE OFFICER,2/24/2021,25290
946681,POLICE OFFICER,7/8/2008,3164
946681,SERGEANT,12/22/2020,1257
946681,SGT DET SQUAD,9/5/2024,
977119,POLICE OFFICER,7/5/2023,28982
962355,POLICE OFFICER,10/11/2016,24885
936470,POLICE OFFICER,1/10/2005,16308
936470,SERGEANT,3/28/2013,3677
936469,POLICE OFFICER,1/10/2005,16252
936469,SERGEANT,8/2/2011,2037
936469,SGT DET SQUAD,9/3/2021,
936469,LIEUTENANT,2/9/2022,
931630,POLICE OFFICER,7/1/2002,20000
931630,DETECTIVE,12/23/2008,5142
938354,POLICE OFFICER,7/11/2005,8686
938354,DETECTIVE,9/30/2016,7118
946916,POLICE OFFICER,7/8/2008,11690
946916,SERGEANT,1/31/2014,1299
946916,LIEUTENANT,9/28/2018,
946679,POLICE OFFICER,7/8/2008,11665
946679,DETECTIVE,11/25/2014,3112
946679,SERGEANT,8/31/2015,2400
946679,SGT DET SQUAD,1/29/2021,
946679,LIEUTENANT,7/21/2022,
965042,POLICE OFFICER,1/10/2018,14169
965042,DETECTIVE,5/31/2024,552
954723,POLICE OFFICER,7/9/2013,10283
954723,DETECTIVE,6/10/2021,5150
964363,POLICE OFFICER,10/18/2017,1274
918933,POLICE OFFICER,4/15/1997,25030
938355,POLICE OFFICER,7/11/2005,4595
944499,POLICE OFFICER,7/9/2007,6575
963956,POLICE OFFICER,7/5/2017,21026
963956,DETECTIVE,8/26/2022,6694
936471,POLICE OFFICER,1/10/2005,20947
936471,SERGEANT,10/26/2012,2370
936471,LIEUTENANT,9/3/2021,
936471,LT SPECIAL ASSIGN,6/28/2024,
936471,LT DET COMMANDER,10/25/2024,
960451,POLICE OFFICER,1/6/2016,3899
960451,DETECTIVE,2/23/2024,4933
979627,POLICE OFFICER,5/8/2024,16539
977854,POLICE OFFICER,10/25/2023,12443
977854,POLICE OFFICER,3/28/2024,12769
954724,POLICE OFFICER,7/9/2013,16456
954724,SERGEANT,7/27/2018,1249
954724,LIEUTENANT,1/26/2024,
922241,POLICE OFFICER,8/31/1998,31784
922241,SERGEANT,11/30/2005,452
972604,POLICE OFFICER,10/12/2021,2241
948873,POLICE OFFICER,7/6/2010,4400
948873,DETECTIVE,11/26/2013,3775
938330,POLICE OFFICER,7/11/2005,26241
938330,DETECTIVE,2/24/2017,813
976081,POLICE OFFICER,1/17/2023,474
974055,POLICE OFFICER,4/13/2022,12773
969045,POLICE OFFICER,1/6/2020,5011
941650,POLICE OFFICER,7/10/2006,1764
941650,SERGEANT,8/30/2012,2182
941650,LIEUTENANT,11/22/2016,
941650,CAPTAIN,7/30/2021,
977510,POLICE OFFICER,7/19/2023,22587
969511,POLICE OFFICER,11/2/2020,15022
969647,POLICE OFFICER,11/2/2020,24758
946917,POLICE OFFICER,7/8/2008,14560
946917,DETECTIVE,6/10/2021,2647
971902,POLICE OFFICER,7/7/2021,28084
937903,POLICE OFFICER,7/11/2005,14421
922242,POLICE OFFICER,8/31/1998,15840
922242,POLICE OFFICER,10/27/1998,25100
922242,DETECTIVE,3/22/2002,432
946918,POLICE OFFICER,7/8/2008,6310
938331,POLICE OFFICER,7/11/2005,12228
938331,POLICE OFFICER,3/26/2008,6394
938331,SERGEANT,9/28/2015,1375
938331,POLICE OFFICER,12/10/2018,15542
974056,POLICE OFFICER,4/13/2022,10490
968753,POLICE OFFICER,10/7/2019,22282
952668,POLICE OFFICER,7/11/2012,22850
952668,SERGEANT,9/29/2023,4713
971903,POLICE OFFICER,7/7/2021,28365
957533,POLICE OFFICER,1/7/2015,26830
957533,DETECTIVE,7/30/2021,4134
950311,POLICE OFFICER,7/6/2011,27759
950311,DETECTIVE,5/30/2023,71
922243,POLICE OFFICER,8/31/1998,15289
922243,POLICE OFFICER,10/17/2014,295
922243,DETECTIVE,10/28/2016,5463
938356,POLICE OFFICER,7/11/2005,8714
938356,SERGEANT,9/30/2016,1276
963006,POLICE OFFICER,1/4/2017,21637
963006,SERGEANT,11/27/2024,327
944052,POLICE OFFICER,1/10/2007,15516
944052,DETECTIVE,11/24/2020,4321
950312,POLICE OFFICER,7/6/2011,24824
977855,POLICE OFFICER,10/25/2023,13009
971036,POLICE OFFICER,2/24/2021,25517
964485,POLICE OFFICER,10/18/2017,11044
976082,POLICE OFFICER,1/17/2023,11760
971402,POLICE OFFICER,4/28/2021,19149
945648,POLICE OFFICER,1/7/2008,13827
938332,POLICE OFFICER,7/11/2005,30890
938332,SERGEANT,6/26/2015,5063
958494,POLICE OFFICER,7/8/2015,21026
958494,POLICE OFFICER,10/6/2015,1870
953815,POLICE OFFICER,1/9/2013,11498
948875,POLICE OFFICER,7/6/2010,1794
967840,POLICE OFFICER,7/1/2019,19183
936472,POLICE OFFICER,1/10/2005,24529
960452,POLICE OFFICER,1/6/2016,549
948014,POLICE OFFICER,1/14/2009,7413
980487,POLICE OFFICER,10/30/2024,18528
931631,POLICE OFFICER,7/1/2002,20035
931631,SERGEANT,3/26/2010,2706
931631,LIEUTENANT,3/18/2021,
961725,POLICE OFFICER,7/13/2016,2106
959593,POLICE OFFICER,10/7/2015,19448
922248,POLICE OFFICER,8/31/1998,31330
961726,POLICE OFFICER,7/13/2016,3631
934751,POLICE OFFICER,7/1/2004,28299
934751,DETECTIVE,3/1/2013,290
934751,POLICE OFFICER,10/21/2014,28296
951183,POLICE OFFICER,7/6/2011,5524
951183,POLICE OFFICER,5/27/2016,31417
951183,DETECTIVE,8/22/2017,1166
951183,SERGEANT,2/9/2022,1546
974057,POLICE OFFICER,4/13/2022,10801
953816,POLICE OFFICER,1/9/2013,28505
953816,DETECTIVE,12/21/2021,5044
953816,SERGEANT,2/9/2022,1571
943721,POLICE OFFICER,1/10/2007,11656
946920,POLICE OFFICER,7/8/2008,1870
946920,SERGEANT,9/28/2015,696
936473,POLICE OFFICER,1/10/2005,13351
936473,DETECTIVE,6/10/2021,2648
945663,POLICE OFFICER,1/7/2008,26761
945663,DETECTIVE,12/21/2016,5887
946921,POLICE OFFICER,7/8/2008,13709
953817,POLICE OFFICER,1/9/2013,30765
953817,SERGEANT,11/22/2022,567
936578,POLICE OFFICER,1/10/2005,16241
936578,SERGEANT,10/28/2011,3672
936578,SGT DET SQUAD,12/18/2015,
958495,POLICE OFFICER,7/8/2015,6317
958495,DETECTIVE,6/10/2021,2659
946922,POLICE OFFICER,7/8/2008,11704
946922,DETECTIVE,11/20/2018,1221
931632,POLICE OFFICER,7/1/2002,10986
956586,POLICE OFFICER,7/9/2014,15309
937815,POLICE OFFICER,7/11/2005,3666
935757,POLICE OFFICER,7/1/2004,24050
935757,DETECTIVE,9/30/2024,5853
955598,POLICE OFFICER,7/9/2013,11793
948200,POLICE OFFICER,7/14/2009,25695
931633,POLICE OFFICER,7/1/2002,4969
931633,SERGEANT,9/29/2008,3064
931633,SGT DET SQUAD,1/30/2015,
931633,LIEUTENANT,10/18/2021,
969649,POLICE OFFICER,11/2/2020,22985
966028,POLICE OFFICER,7/2/2018,3138
971403,POLICE OFFICER,4/28/2021,16841
945176,POLICE OFFICER,7/9/2007,20235
945176,SERGEANT,2/23/2024,2332
953818,POLICE OFFICER,1/9/2013,30817
979814,POLICE OFFICER,7/3/2024,14352
950317,POLICE OFFICER,7/6/2011,9221
948876,POLICE OFFICER,7/6/2010,1095
948876,SERGEANT,12/17/2015,3458
948876,LIEUTENANT,6/29/2018,
954726,POLICE OFFICER,7/9/2013,2001
954726,DETECTIVE,4/26/2024,170
944053,POLICE OFFICER,1/10/2007,16190
944053,SERGEANT,3/12/2013,1808
944053,LIEUTENANT,12/21/2016,
944053,CAPTAIN,9/3/2021,
944053,DEPUTY INSPECTOR,10/25/2024,
951677,POLICE OFFICER,1/9/2012,8572
979823,POLICE OFFICER,7/3/2024,14564
976635,POLICE OFFICER,4/26/2023,15760
975433,POLICE OFFICER,10/19/2022,14781
946923,POLICE OFFICER,7/8/2008,4047
957535,POLICE OFFICER,1/7/2015,16233
957535,SERGEANT,4/4/2024,2098
962357,POLICE OFFICER,10/11/2016,22279
954727,POLICE OFFICER,7/9/2013,7166
954727,DETECTIVE,2/9/2022,1249
941655,POLICE OFFICER,7/10/2006,12333
941655,SERGEANT,11/24/2020,3914
963485,POLICE OFFICER,4/12/2017,8095
963485,SERGEANT,6/30/2023,2833
980488,POLICE OFFICER,10/30/2024,21747
937904,POLICE OFFICER,7/11/2005,23062
962358,POLICE OFFICER,10/11/2016,20368
948878,POLICE OFFICER,7/6/2010,1389
948878,DETECTIVE,7/29/2019,1572
948878,SERGEANT,2/23/2024,2379
971904,POLICE OFFICER,7/7/2021,28117
961727,POLICE OFFICER,7/13/2016,16002
955873,POLICE OFFICER,1/8/2014,11005
955873,DETECTIVE,5/30/2023,2405
973348,POLICE OFFICER,12/29/2021,30144
977511,POLICE OFFICER,7/19/2023,22592
950318,POLICE OFFICER,7/6/2011,7693
950318,DETECTIVE,7/27/2018,1680
950318,SERGEANT,3/18/2021,361
969047,POLICE OFFICER,1/6/2020,22974
952669,POLICE OFFICER,7/11/2012,15361
952669,POLICE OFFICER,5/21/2014,15360
951678,POLICE OFFICER,1/9/2012,17862
951678,DETECTIVE,1/25/2019,5618
936474,POLICE OFFICER,1/10/2005,27122
936474,SERGEANT,9/28/2012,1506
936474,LIEUTENANT,8/30/2019,
936474,LT SPECIAL ASSIGN,6/10/2021,
946924,POLICE OFFICER,7/8/2008,21860
946924,DETECTIVE,1/31/2014,1005
925191,POLICE OFFICER,3/1/2000,8234
925191,DETECTIVE,1/28/2011,5611
925191,SERGEANT,4/29/2011,509
925191,SGT DET SQUAD,12/22/2020,
959597,POLICE OFFICER,10/7/2015,21807
959597,DETECTIVE,2/9/2022,1254
943621,POLICE OFFICER,1/10/2007,11595
950319,POLICE OFFICER,7/6/2011,20909
950319,SERGEANT,2/26/2020,3799
950319,SERGEANT,5/21/2024,3766
954728,POLICE OFFICER,7/9/2013,16500
954728,SERGEANT,10/28/2022,1980
970482,POLICE OFFICER,12/29/2020,25185
970482,POLICE OFFICER,2/3/2021,1370
968375,POLICE OFFICER,10/7/2019,22461
970485,POLICE OFFICER,12/29/2020,9962
951679,POLICE OFFICER,1/9/2012,17884
951679,DETECTIVE,6/28/2019,286
954729,POLICE OFFICER,7/9/2013,20108
954729,POLICE OFFICER,5/17/2017,6976
958498,POLICE OFFICER,7/8/2015,17780
958498,POLICE OFFICER,12/28/2015,25734
958498,DETECTIVE,12/22/2023,997
970486,POLICE OFFICER,12/29/2020,11193
944216,POLICE OFFICER,7/9/2007,17748
944216,DETECTIVE,3/18/2021,3369
952670,POLICE OFFICER,7/11/2012,24637
952670,DETECTIVE,6/28/2019,4717
952670,SERGEANT,4/26/2024,3493
974058,POLICE OFFICER,4/13/2022,9577
938358,POLICE OFFICER,7/11/2005,23784
956589,POLICE OFFICER,7/9/2014,7537
967040,POLICE OFFICER,1/3/2019,26128
979824,POLICE OFFICER,7/3/2024,16007
968376,POLICE OFFICER,10/7/2019,1113
911440,POLICE OFFICER,4/1/1995,14279
911440,DETECTIVE,11/22/1999,7311
976083,POLICE OFFICER,1/17/2023,5886
975434,POLICE OFFICER,10/19/2022,2068
946925,LIEUTENANT,11/24/2020,
962359,POLICE OFFICER,10/11/2016,19319
943300,POLICE OFFICER,1/10/2007,15522
943300,DETECTIVE,5/27/2022,5237
946926,POLICE OFFICER,7/8/2008,12448
967041,POLICE OFFICER,1/3/2019,25258
969048,POLICE OFFICER,1/6/2020,24567
971404,POLICE OFFICER,4/28/2021,19842
961514,POLICE OFFICER,4/6/2016,5429
971501,POLICE OFFICER,4/28/2021,14924
960454,POLICE OFFICER,1/6/2016,13714
969650,POLICE OFFICER,11/2/2020,22593
946927,POLICE OFFICER,7/8/2008,10374
946927,POLICE OFFICER,12/20/2008,10049
974060,POLICE OFFICER,4/13/2022,6954
946928,POLICE OFFICER,7/8/2008,15639
965044,POLICE OFFICER,1/10/2018,29248
965044,SERGEANT,11/27/2024,341
958499,POLICE OFFICER,7/8/2015,20423
958499,DETECTIVE,4/30/2020,4335
940125,POLICE OFFICER,1/9/2006,22800
940125,SERGEANT,10/25/2013,4730
940125,LIEUTENANT,8/30/2016,
940125,CAPTAIN,10/30/2019,
970488,POLICE OFFICER,12/29/2020,12236
975269,POLICE OFFICER,7/15/2022,18183
932595,POLICE OFFICER,7/1/2003,31734
932595,SERGEANT,9/29/2009,2199
932595,LIEUTENANT,9/30/2013,
932595,CAPTAIN,11/24/2020,
973349,POLICE OFFICER,12/29/2021,30593
967841,POLICE OFFICER,7/1/2019,19221
967842,POLICE OFFICER,7/1/2019,20608
973350,POLICE OFFICER,12/29/2021,30776
974824,POLICE OFFICER,7/13/2022,19773
966029,POLICE OFFICER,7/2/2018,7690
956590,POLICE OFFICER,7/9/2014,5420
965045,POLICE OFFICER,1/10/2018,13579
952673,POLICE OFFICER,7/11/2012,11303
913299,POLICE OFFICER,5/1/1995,3069
941656,POLICE OFFICER,7/10/2006,10959
941656,SERGEANT,6/2/2014,508
941656,LIEUTENANT,2/26/2020,
941656,LT DET COMMANDER,5/31/2024,
938362,POLICE OFFICER,7/11/2005,15057
938362,SERGEANT,4/29/2011,512
938362,LIEUTENANT,6/29/2018,
938362,CAPTAIN,4/26/2024,
963958,POLICE OFFICER,7/5/2017,15869
963958,SERGEANT,9/30/2024,1383
967042,POLICE OFFICER,1/3/2019,27207
930046,POLICE OFFICER,7/1/2002,5401
930046,DETECTIVE,2/29/2008,2018
943164,POLICE OFFICER,1/10/2007,14453
943164,DETECTIVE,5/30/2023,2407
952674,POLICE OFFICER,7/11/2012,28976
955877,POLICE OFFICER,1/8/2014,15724
955877,DETECTIVE,11/24/2020,4340
948325,POLICE OFFICER,7/14/2009,26505
948325,SERGEANT,6/30/2017,2663
950320,POLICE OFFICER,7/6/2011,4654
950320,SERGEANT,6/24/2022,4369
966030,POLICE OFFICER,7/2/2018,5119
948881,POLICE OFFICER,7/6/2010,1797
944502,POLICE OFFICER,7/9/2007,8189
936478,POLICE OFFICER,1/10/2005,20293
936478,SERGEANT,7/30/2021,1232
963008,POLICE OFFICER,1/4/2017,20834
963008,SERGEANT,8/25/2023,3481
958501,POLICE OFFICER,7/8/2015,6333
960455,POLICE OFFICER,1/6/2016,6075
960455,DETECTIVE,2/23/2024,510
963009,POLICE OFFICER,1/4/2017,20617
977120,POLICE OFFICER,7/5/2023,23625
954730,POLICE OFFICER,7/9/2013,24297
954730,DETECTIVE,12/21/2017,6169
954730,POLICE OFFICER,10/9/2018,24297
954730,SERGEANT,2/23/2024,2385
972605,POLICE OFFICER,10/12/2021,7441
965046,POLICE OFFICER,1/10/2018,30710
963010,POLICE OFFICER,1/4/2017,18840
976637,POLICE OFFICER,4/26/2023,28299
978477,POLICE OFFICER,1/3/2024,11952
934758,POLICE OFFICER,7/1/2004,11127
948474,POLICE OFFICER,1/11/2010,4182
965703,POLICE OFFICER,4/25/2018,4937
976638,POLICE OFFICER,4/26/2023,25473
946930,POLICE OFFICER,7/8/2008,14561
920579,POLICE OFFICER,12/8/1997,28946
920579,DETECTIVE,5/28/2010,1551
920579,DETECTIVE,3/10/2011,222
958502,POLICE OFFICER,7/8/2015,21111
980489,POLICE OFFICER,10/30/2024,14169
945665,POLICE OFFICER,1/7/2008,15248
945665,POLICE OFFICER,10/24/2013,8897
945665,DETECTIVE,10/18/2021,6191
952675,POLICE OFFICER,7/11/2012,22533
943166,POLICE OFFICER,1/10/2007,6621
957538,POLICE OFFICER,1/7/2015,16786
961737,POLICE OFFICER,7/13/2016,14078
971405,POLICE OFFICER,4/28/2021,19861
944258,POLICE OFFICER,7/9/2007,1967
944258,DETECTIVE,8/30/2024,438
974061,POLICE OFFICER,4/13/2022,13614
934759,POLICE OFFICER,7/1/2004,8080
934759,SERGEANT,9/30/2016,1282
934759,SGT DET SQUAD,5/31/2024,
940091,POLICE OFFICER,1/9/2006,28347
960457,POLICE OFFICER,1/6/2016,8295
960457,DETECTIVE,12/23/2024,2343
973080,POLICE OFFICER,10/15/2021,413
966541,POLICE OFFICER,10/24/2018,1270
967843,POLICE OFFICER,7/1/2019,18839
976084,POLICE OFFICER,1/17/2023,4003
948883,POLICE OFFICER,7/6/2010,9558
948883,DETECTIVE,3/5/2019,3306
944503,POLICE OFFICER,7/9/2007,8674
934766,POLICE OFFICER,7/1/2004,2219
944504,POLICE OFFICER,7/9/2007,14388
944504,DETECTIVE,10/30/2015,797
944504,DETECTIVE,3/16/2023,4797
944505,POLICE OFFICER,7/9/2007,16770
944505,DETECTIVE,10/25/2024,2768
944505,DETECTIVE,1/16/2025,1004
974062,POLICE OFFICER,4/13/2022,13042
976085,POLICE OFFICER,1/17/2023,5932
946931,POLICE OFFICER,7/8/2008,10963
946931,SERGEANT,8/30/2019,5526
952676,POLICE OFFICER,7/11/2012,22852
952677,POLICE OFFICER,7/11/2012,27416
952677,DETECTIVE,8/26/2022,6706
952677,SERGEANT,9/30/2022,3337
946932,POLICE OFFICER,7/8/2008,6325
946932,DETECTIVE,7/30/2021,2718
946932,SERGEANT,2/9/2022,1588
946932,SERGEANT,9/14/2023,570
955879,POLICE OFFICER,1/8/2014,14909
949858,POLICE OFFICER,7/6/2011,3067
949858,SERGEANT,3/5/2019,1204
949858,LIEUTENANT,1/26/2024,
967043,POLICE OFFICER,1/3/2019,26143
952678,POLICE OFFICER,7/11/2012,23959
952678,SERGEANT,12/23/2022,4137
926765,POLICE OFFICER,9/29/2000,30748
926765,DETECTIVE,11/2/2009,2138
926765,DETECTIVE,3/18/2010,3092
957540,POLICE OFFICER,1/7/2015,16543
957540,DETECTIVE,9/30/2024,5854
964486,POLICE OFFICER,10/18/2017,10620
964486,SERGEANT,5/31/2024,1687
967483,POLICE OFFICER,4/15/2019,13234
934761,POLICE OFFICER,7/1/2004,24459
934761,DETECTIVE,2/24/2017,7038
946682,POLICE OFFICER,7/8/2008,12452
946682,SERGEANT,8/29/2013,3215
946682,LIEUTENANT,11/20/2018,
946682,CAPTAIN,4/26/2024,
906099,POLICE OFFICER,2/28/1994,3736
906099,PO SPECIAL ASSIGN,7/1/1998,
906099,POLICE OFFICER,4/18/2016,3728
906099,DETECTIVE,2/24/2023,2353
973351,POLICE OFFICER,12/29/2021,30149
946466,POLICE OFFICER,1/7/2008,25278
946466,DETECTIVE,8/26/2022,6701
972606,POLICE OFFICER,10/12/2021,7952
971406,POLICE OFFICER,4/28/2021,20443
948884,POLICE OFFICER,7/6/2010,3864
948884,SERGEANT,4/28/2017,246
948884,LIEUTENANT,6/28/2019,
962360,POLICE OFFICER,10/11/2016,24730
979825,POLICE OFFICER,7/3/2024,5449
971407,POLICE OFFICER,4/28/2021,20939
930050,POLICE OFFICER,7/1/2002,14161
930050,DETECTIVE,11/3/2014,7232
936484,POLICE OFFICER,1/10/2005,18343
936484,SERGEANT,11/23/2010,3848
936484,LIEUTENANT,12/21/2016,
936484,LT SPECIAL ASSIGN,7/30/2021,
936485,POLICE OFFICER,1/10/2005,474
936485,SERGEANT,6/25/2014,3983
936485,LIEUTENANT,11/26/2019,
959600,POLICE OFFICER,10/7/2015,19344
959600,DETECTIVE,1/26/2024,1585
941005,POLICE OFFICER,1/9/2006,25545
941005,SERGEANT,6/28/2024,4618
929606,POLICE OFFICER,7/1/2002,12580
929606,DETECTIVE,6/26/2015,3767
936486,POLICE OFFICER,1/10/2005,20319
936486,SERGEANT,6/24/2011,2075
936486,LIEUTENANT,5/3/2019,
938363,POLICE OFFICER,7/11/2005,196
973352,POLICE OFFICER,12/29/2021,30359
971038,POLICE OFFICER,2/24/2021,26354
973353,POLICE OFFICER,12/29/2021,30600
962361,POLICE OFFICER,10/11/2016,11073
972607,POLICE OFFICER,10/12/2021,8764
963487,POLICE OFFICER,4/12/2017,13589
970490,POLICE OFFICER,12/29/2020,2941
934763,POLICE OFFICER,7/1/2004,2950
976639,POLICE OFFICER,4/26/2023,19525
963960,POLICE OFFICER,7/5/2017,25779
941658,POLICE OFFICER,7/10/2006,3460
941658,SERGEANT,6/25/2014,4807
941658,LIEUTENANT,5/3/2019,
926766,POLICE OFFICER,9/29/2000,8006
926766,DETECTIVE,12/22/2023,1001
936487,POLICE OFFICER,1/10/2005,19120
936487,DETECTIVE,1/29/2021,2322
950322,POLICE OFFICER,7/6/2011,19018
938364,POLICE OFFICER,7/11/2005,23165
938364,SERGEANT,10/28/2011,3679
933744,POLICE OFFICER,1/20/2004,7174
971408,POLICE OFFICER,4/28/2021,14782
957541,POLICE OFFICER,1/7/2015,31671
957541,SERGEANT,5/31/2024,1676
941873,POLICE OFFICER,7/10/2006,873
941873,DETECTIVE,5/27/2022,5244
969652,POLICE OFFICER,11/2/2020,13445
963488,POLICE OFFICER,4/12/2017,2951
966202,POLICE OFFICER,7/2/2018,15305
971442,POLICE OFFICER,4/28/2021,17589
936489,POLICE OFFICER,1/10/2005,3012
936489,POLICE OFFICER,2/2/2012,1983
936489,DETECTIVE,3/2/2015,4656
943169,POLICE OFFICER,1/10/2007,18020
923765,POLICE OFFICER,7/7/1999,17464
960458,POLICE OFFICER,1/6/2016,12449
960458,SERGEANT,10/25/2024,2564
936490,POLICE OFFICER,1/10/2005,14755
936490,DETECTIVE,10/31/2023,3220
955881,POLICE OFFICER,1/8/2014,7893
955881,SERGEANT,11/24/2020,3933
955881,LIEUTENANT,2/23/2024,
948885,POLICE OFFICER,7/6/2010,14483
930052,POLICE OFFICER,7/1/2002,276
930052,POLICE OFFICER,8/25/2021,279
930052,POLICE OFFICER,1/8/2024,276
970491,POLICE OFFICER,12/29/2020,4276
950321,POLICE OFFICER,7/6/2011,21953
950321,SERGEANT,3/5/2019,3546
950321,LIEUTENANT,4/4/2024,
952679,POLICE OFFICER,7/11/2012,23580
957068,POLICE OFFICER,7/9/2014,11432
980491,POLICE OFFICER,10/30/2024,18485
937880,POLICE OFFICER,7/11/2005,23870
937880,SERGEANT,2/9/2022,1599
937880,SERGEANT,3/21/2022,137
939821,POLICE OFFICER,1/9/2006,2926
934765,POLICE OFFICER,7/1/2004,5633
936491,POLICE OFFICER,1/10/2005,13474
947620,POLICE OFFICER,7/8/2008,332
972608,POLICE OFFICER,10/12/2021,401
980490,POLICE OFFICER,10/30/2024,13551
976086,POLICE OFFICER,1/17/2023,10199
954732,POLICE OFFICER,7/9/2013,14105
954732,SERGEANT,12/21/2018,2376
954732,LIEUTENANT,9/30/2024,
961515,POLICE OFFICER,4/6/2016,2721
965047,POLICE OFFICER,1/10/2018,11556
971039,POLICE OFFICER,2/24/2021,22894
975435,POLICE OFFICER,10/19/2022,10181
976087,POLICE OFFICER,1/17/2023,4023
944501,POLICE OFFICER,7/9/2007,8632
901456,POLICE OFFICER,6/30/1992,2042
901456,SERGEANT,2/27/1998,2776
901456,LIEUTENANT,5/24/2001,
901456,LT DET COMMANDER,6/25/2004,
901456,CAPTAIN,8/31/2007,
901456,DEPUTY INSPECTOR,6/29/2012,
901456,INSPECTOR,7/28/2023,
972609,POLICE OFFICER,10/12/2021,2682
936492,POLICE OFFICER,1/10/2005,27123
940088,POLICE OFFICER,1/9/2006,5422
940088,SERGEANT,6/24/2011,2078
940088,LIEUTENANT,11/24/2015,
940088,LT DET COMMANDER,12/21/2021,
973355,POLICE OFFICER,12/29/2021,30362
948886,POLICE OFFICER,7/6/2010,1449
948886,DETECTIVE,12/22/2017,2532
954733,POLICE OFFICER,7/9/2013,17292
938366,POLICE OFFICER,7/11/2005,23969
938366,DETECTIVE,11/21/2017,1822
964488,POLICE OFFICER,10/18/2017,12299
964488,SERGEANT,8/30/2024,749
954644,POLICE OFFICER,7/9/2013,29199
892301,POLICE OFFICER,4/28/1987,21745
892301,SERGEANT,9/30/1994,642
892301,LIEUTENANT,3/31/2000,
892301,CAPTAIN,2/24/2006,
892301,DEPUTY INSPECTOR,8/29/2013,
892301,INSPECTOR,12/22/2017,
938360,POLICE OFFICER,7/11/2005,6045
938360,DETECTIVE,11/3/2014,29
938360,DETECTIVE,2/11/2015,582
948887,POLICE OFFICER,7/6/2010,15487
948887,POLICE OFFICER,2/5/2021,14387
948887,SERGEANT,7/28/2023,1246
944506,POLICE OFFICER,7/9/2007,5818
952681,POLICE OFFICER,7/11/2012,23582
946936,POLICE OFFICER,7/8/2008,18015
946936,DETECTIVE,6/10/2021,2670
970492,POLICE OFFICER,12/29/2020,4955
915605,POLICE OFFICER,6/30/1995,29498
915605,SERGEANT,1/26/2007,3634
952682,POLICE OFFICER,7/11/2012,15402
952682,DETECTIVE,6/10/2021,2681
952682,SERGEANT,7/30/2021,1372
934768,POLICE OFFICER,7/1/2004,22095
934768,SERGEANT,1/27/2012,3424
967046,POLICE OFFICER,1/3/2019,26361
909742,PO SPECIAL ASSIGN,12/1/1993,
909742,POLICE OFFICER,4/1/1995,14564
909742,POLICE OFFICER,3/19/1999,21403
909742,DETECTIVE,10/28/2016,5471
978338,POLICE OFFICER,1/4/2024,17645
963111,POLICE OFFICER,1/4/2017,20620
943170,POLICE OFFICER,1/10/2007,25885
943170,SERGEANT,9/30/2013,4416
943170,LIEUTENANT,12/21/2021,
958506,POLICE OFFICER,7/8/2015,17948
974063,POLICE OFFICER,4/13/2022,11468
943171,POLICE OFFICER,1/10/2007,18358
956595,POLICE OFFICER,7/9/2014,10536
960323,POLICE OFFICER,1/6/2016,4338
977121,POLICE OFFICER,7/5/2023,24919
977121,POLICE OFFICER,11/24/2023,23755
976947,POLICE OFFICER,5/10/2023,1257
948888,POLICE OFFICER,7/6/2010,3470
948888,DETECTIVE,7/30/2021,2748
979136,POLICE OFFICER,4/24/2024,26631
964489,POLICE OFFICER,10/18/2017,3258
965048,POLICE OFFICER,1/10/2018,27127
965048,SERGEANT,5/31/2024,1761
975436,POLICE OFFICER,10/19/2022,30339
959602,POLICE OFFICER,10/7/2015,19354
960999,POLICE OFFICER,1/6/2016,8920
960999,SERGEANT,10/31/2023,5014
941659,POLICE OFFICER,7/10/2006,5586
941659,DETECTIVE,6/27/2012,847
960461,POLICE OFFICER,1/6/2016,9740
